"91","1","900","-101.000","-48.000","1013.000","-74.541","11.000"
"92","1","910","-114.000","-57.000","1050.000","-116.166","11.000"
"93","1","920","-112.000","-12.000","1015.000","-142.676","11.000"
"94","1","930","-151.000","-121.000","1014.000","-148.686","11.000"
"95","1","940","-102.000","-30.000","1032.000","-136.226","11.000"
"96","1","950","-102.000","45.000","1066.000","-115.265","11.000"
"97","1","960","-177.000","62.000","1026.000","-96.720","11.000"
"98","1","970","-243.000","61.000","1007.000","-80.538","11.000"
"99","1","980","-59.000","-28.000","1023.000","-63.230","11.000"
"100","1","990","-98.000","-15.000","1081.000","-52.472","11.000"
"101","1","1000","-5.000","5.000","1052.000","0.144","11.000"
"102","1","1010","-21.000","-29.000","1024.000","1.398","11.000"
"103","1","1020","-129.000","42.000","1043.000","7.497","11.000"
"104","1","1030","-171.000","47.000","1040.000","24.874","11.000"
"105","1","1040","-218.000","74.000","1044.000","56.834","11.000"
"106","1","1050","-167.000","84.000","1029.000","97.597","11.000"
"107","1","1060","-58.000","4.000","1056.000","130.837","11.000"
"108","1","1070","-31.000","67.000","1035.000","137.314","11.000"
"109","1","1080","-437.000","123.000","872.000","119.364","11.000"
"110","1","1090","-86.000","134.000","1044.000","104.555","11.000"
"111","1","1100","-123.000","142.000","1060.000","105.248","11.000"
"112","1","1110","-207.000","182.000","1059.000","108.502","11.000"
"113","1","1120","-178.000","139.000","1042.000","106.524","11.000"
"114","1","1130","-180.000","-344.000","1053.000","103.289","11.000"
"115","1","1140","-175.000","-3.000","1098.000","102.424","11.000"
"116","1","1150","-158.000","-59.000","977.000","96.747","11.000"
"117","1","1160","363.000","340.000","1047.000","81.111","11.000"
"118","1","1170","363.000","260.000","1330.000","73.009","11.000"
"119","1","1180","-205.000","-24.000","1053.000","84.518","11.000"
"120","1","1190","-38.000","-1.000","1027.000","90.439","11.000"
"121","1","1200","-29.000","-7.000","1057.000","55.890","11.000"
"122","1","1210","-86.000","38.000","1056.000","-21.292","11.000"
